quarter,districtoccur,psa,race,gender,age_range,n_stopped,n_searched,n_arrested,n_contraband,n_frisked,n_intruded,quarter_dt,quarter_str,q_str,year
2021-10-01,09,1,asian,Male,<25,4,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Female,35-44,9,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,other_race,Male,35-44,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Male,<25,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,asian,Male,45-54,2,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,white,Male,65+,7,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2021-10-01,09,1,latino,Male,35-44,1,0,0,0,0,0,2021-10-01,2021-Q4,Q4,2021
2022-01-01,09,1,black,Male,25-34,21,2,1,0,1,2,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,35-44,4,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Female,45-54,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Male,25-34,2,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,45-54,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,<25,3,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,asian,Male,45-54,2,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,asian,Male,<25,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,<25,3,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Male,35-44,18,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Male,<25,2,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,65+,5,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,55-64,7,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Female,65+,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Male,55-64,4,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,25-34,19,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Male,65+,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,35-44,7,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,25-34,8,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,other_race,Male,65+,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,latino,Female,35-44,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,45-54,7,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,asian,Male,25-34,5,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,<25,6,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,25-34,11,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Male,65+,3,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,55-64,3,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,other_race,Male,35-44,4,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Male,35-44,11,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,45-54,6,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Male,45-54,11,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,asian,Male,35-44,1,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Male,<25,15,1,1,0,1,2,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,65+,2,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,black,Female,55-64,4,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-01-01,09,1,white,Female,65+,3,0,0,0,0,0,2022-01-01,2022-Q1,Q1,2022
2022-04-01,09,1,white,Male,65+,3,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,25-34,18,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,other_race,Male,35-44,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Female,25-34,9,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,35-44,14,1,1,1,1,1,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Female,<25,3,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Male,<25,5,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,35-44,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Female,<25,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,latino,Male,<25,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,<25,14,1,1,1,0,1,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Female,35-44,8,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,55-64,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Female,45-54,5,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Male,45-54,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,55-64,9,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,65+,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,latino,Female,35-44,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,other_race,Female,25-34,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,latino,Male,45-54,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,25-34,14,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Male,45-54,6,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Male,45-54,7,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,<25,3,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Male,55-64,4,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Male,35-44,4,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Male,35-44,11,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Male,25-34,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Male,25-34,15,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,45-54,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,white,Female,65+,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,other_race,Male,25-34,2,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,latino,Male,25-34,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,asian,Male,<25,1,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-04-01,09,1,black,Female,55-64,3,0,0,0,0,0,2022-04-01,2022-Q2,Q2,2022
2022-07-01,09,1,white,Female,25-34,6,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,other_race,Male,35-44,3,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Female,35-44,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,latino,Female,35-44,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Female,<25,6,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,<25,10,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,other_race,Male,<25,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Female,55-64,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Female,<25,3,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,latino,Female,25-34,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,other_race,Female,<25,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,65+,4,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,asian,Male,25-34,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Male,<25,10,1,1,0,1,1,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,other_race,Male,25-34,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,25-34,11,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Female,55-64,4,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,45-54,4,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,55-64,6,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Male,45-54,8,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Male,35-44,6,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,asian,Male,65+,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Male,35-44,6,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Male,55-64,5,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Female,35-44,3,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,latino,Male,<25,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,latino,Male,25-34,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Female,25-34,9,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,other_race,Male,45-54,1,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,asian,Male,35-44,3,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Female,45-54,7,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,asian,Female,25-34,3,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,black,Male,25-34,20,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-07-01,09,1,white,Female,45-54,2,0,0,0,0,0,2022-07-01,2022-Q3,Q3,2022
2022-10-01,09,1,white,Female,25-34,10,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Male,35-44,4,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Female,35-44,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,45-54,9,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,45-54,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,35-44,8,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,<25,9,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Male,<25,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Female,25-34,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,35-44,11,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,latino,Male,35-44,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,65+,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Male,45-54,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Male,55-64,4,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,55-64,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,latino,Male,65+,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Male,35-44,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Female,65+,5,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Female,55-64,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,latino,Female,35-44,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Male,<25,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,35-44,9,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,25-34,12,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,25-34,11,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,<25,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Male,25-34,6,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Female,45-54,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,25-34,27,1,1,0,0,1,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,55-64,8,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Male,45-54,2,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,55-64,6,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Female,65+,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,65+,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,black,Male,45-54,15,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Male,<25,9,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,other_race,Female,<25,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Female,<25,1,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,white,Female,<25,9,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2022-10-01,09,1,asian,Male,25-34,3,0,0,0,0,0,2022-10-01,2022-Q4,Q4,2022
2023-01-01,09,1,other_race,Female,55-64,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,<25,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,<25,8,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,latino,Male,25-34,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,65+,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Female,35-44,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,25-34,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Female,25-34,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,65+,6,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,latino,Female,25-34,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,35-44,16,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,latino,Male,45-54,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Male,55-64,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Female,25-34,14,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,55-64,5,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,65+,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Female,55-64,4,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,55-64,9,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,<25,9,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,55-64,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Female,45-54,8,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,25-34,17,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Female,45-54,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Female,45-54,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Female,<25,2,0,0,0,1,1,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,latino,Female,45-54,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Female,<25,6,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,45-54,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,35-44,6,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,latino,Male,35-44,4,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Female,35-44,6,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Male,25-34,4,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,asian,Male,35-44,3,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,45-54,8,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,white,Male,25-34,20,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,45-54,6,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,55-64,5,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,35-44,28,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,45-54,15,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,25-34,35,1,1,0,1,2,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Male,<25,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Female,25-34,1,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Male,45-54,5,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,other_race,Male,35-44,5,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Male,<25,26,2,2,0,2,3,2023-01-01,2023-Q1,Q1,2023
2023-01-01,09,1,black,Female,65+,2,0,0,0,0,0,2023-01-01,2023-Q1,Q1,2023
2023-04-01,09,1,white,Male,55-64,6,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,25-34,10,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,25-34,20,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Female,35-44,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,asian,Female,35-44,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,55-64,2,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,asian,Female,<25,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,35-44,20,0,0,0,2,2,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,55-64,8,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,asian,Male,25-34,3,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Male,<25,2,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Female,65+,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,45-54,13,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,<25,7,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,asian,Male,35-44,3,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,<25,5,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,65+,3,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Male,45-54,6,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Male,25-34,15,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,latino,Female,65+,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Male,<25,6,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,35-44,8,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,25-34,31,0,0,0,1,1,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Male,65+,2,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,65+,3,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,latino,Male,25-34,3,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Male,25-34,4,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,55-64,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Male,35-44,17,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Female,45-54,2,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,65+,2,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Male,45-54,5,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Female,45-54,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,other_race,Male,35-44,5,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,45-54,4,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,asian,Male,<25,1,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,white,Female,35-44,6,0,0,0,0,0,2023-04-01,2023-Q2,Q2,2023
2023-04-01,09,1,black,Male,<25,10,2,2,0,0,2,2023-04-01,2023-Q2,Q2,2023
2023-07-01,09,1,black,Male,55-64,7,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,asian,Male,45-54,3,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,asian,Male,65+,1,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,latino,Male,45-54,4,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,other_race,Male,45-54,4,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,other_race,Male,55-64,2,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,latino,Male,<25,1,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,white,Female,35-44,5,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,white,Male,<25,7,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,white,Female,25-34,18,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,asian,Male,25-34,9,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,black,Female,<25,7,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,other_race,Male,25-34,8,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
2023-07-01,09,1,black,Male,<25,22,0,0,0,0,0,2023-07-01,2023-Q3,Q3,2023
